benchmark,metric,value,repetition
jacobi_1d,L3 Access,22979416832.0,9
jacobi_1d,LST,24483640312.0,9
jacobi_1d,L3 Misses,8428414656.0,10
jacobi_1d,L3 DRead + DWrite,10099564608.0,10
jacobi_1d,L3 DMisses,8428414656.0,10
jacobi_1d,L3 Access,22984685120.0,10
jacobi_1d,LST,24446302372.0,10
jacobi_2d,L3 Misses,2500582784.0,1
jacobi_2d,L3 DRead + DWrite,2712252032.0,1
jacobi_2d,L3 DMisses,2500582784.0,1
jacobi_2d,L3 Access,9892828608.0,1
jacobi_2d,LST,12175046900.0,1
jacobi_2d,L3 Misses,2578075136.0,2
jacobi_2d,L3 DRead + DWrite,2709148864.0,2
jacobi_2d,L3 DMisses,2578075136.0,2
jacobi_2d,L3 Access,9844969344.0,2
jacobi_2d,LST,12258170056.0,2
jacobi_2d,L3 Misses,2518143872.0,3
jacobi_2d,L3 DRead + DWrite,2720875776.0,3
jacobi_2d,L3 DMisses,2518143872.0,3
jacobi_2d,L3 Access,9717075840.0,3
jacobi_2d,LST,12088760428.0,3
jacobi_2d,L3 Misses,2582707392.0,4
jacobi_2d,L3 DRead + DWrite,2695784192.0,4
jacobi_2d,L3 DMisses,2582707392.0,4
jacobi_2d,L3 Access,9807609728.0,4
jacobi_2d,LST,12154358388.0,4
jacobi_2d,L3 Misses,2524222976.0,5
jacobi_2d,L3 DRead + DWrite,2728350016.0,5
jacobi_2d,L3 DMisses,2524222976.0,5
jacobi_2d,L3 Access,9699427456.0,5
jacobi_2d,LST,12154306140.0,5
jacobi_2d,L3 Misses,2502216704.0,6
jacobi_2d,L3 DRead + DWrite,2687186880.0,6
jacobi_2d,L3 DMisses,2502216704.0,6
jacobi_2d,L3 Access,9905995264.0,6
jacobi_2d,LST,12165481976.0,6
jacobi_2d,L3 Misses,2524035904.0,7
jacobi_2d,L3 DRead + DWrite,2723864192.0,7
jacobi_2d,L3 DMisses,2524035904.0,7
jacobi_2d,L3 Access,9675165248.0,7
jacobi_2d,LST,12202551900.0,7
jacobi_2d,L3 Misses,2501066368.0,8
jacobi_2d,L3 DRead + DWrite,2701726400.0,8
jacobi_2d,L3 DMisses,2501066368.0,8
jacobi_2d,L3 Access,9760958592.0,8
jacobi_2d,LST,12253583200.0,8
jacobi_2d,L3 Misses,2558556480.0,9
jacobi_2d,L3 DRead + DWrite,2733257280.0,9
jacobi_2d,L3 DMisses,2558556480.0,9
jacobi_2d,L3 Access,9918694016.0,9
jacobi_2d,LST,12210959496.0,9
jacobi_2d,L3 Misses,2528579776.0,10
jacobi_2d,L3 DRead + DWrite,2692734336.0,10
jacobi_2d,L3 DMisses,2528579776.0,10
jacobi_2d,L3 Access,9953213760.0,10
jacobi_2d,LST,12276062892.0,10
nussinov,L3 Misses,170880.0,1
nussinov,L3 DRead + DWrite,169984.0,1
nussinov,L3 DMisses,170880.0,1
nussinov,L3 Access,441920.0,1
nussinov,LST,31031840.0,1
nussinov,L3 Misses,171136.0,2
nussinov,L3 DRead + DWrite,175360.0,2
nussinov,L3 DMisses,171136.0,2
nussinov,L3 Access,443648.0,2
nussinov,LST,30636800.0,2
nussinov,L3 Misses,171520.0,3
nussinov,L3 DRead + DWrite,170176.0,3
nussinov,L3 DMisses,171520.0,3
nussinov,L3 Access,445760.0,3
nussinov,LST,30618200.0,3
nussinov,L3 Misses,166592.0,4
nussinov,L3 DRead + DWrite,165824.0,4
nussinov,L3 DMisses,166592.0,4
nussinov,L3 Access,441408.0,4
nussinov,LST,30627548.0,4
nussinov,L3 Misses,170496.0,5
nussinov,L3 DRead + DWrite,167680.0,5
nussinov,L3 DMisses,170496.0,5
nussinov,L3 Access,457472.0,5
nussinov,LST,31053520.0,5
nussinov,L3 Misses,161728.0,6
nussinov,L3 DRead + DWrite,171264.0,6
nussinov,L3 DMisses,161728.0,6
nussinov,L3 Access,431424.0,6
nussinov,LST,30640296.0,6
nussinov,L3 Misses,167744.0,7
nussinov,L3 DRead + DWrite,173824.0,7
nussinov,L3 DMisses,167744.0,7
nussinov,L3 Access,445696.0,7
nussinov,LST,30672288.0,7
nussinov,L3 Misses,170368.0,8
nussinov,L3 DRead + DWrite,165056.0,8
nussinov,L3 DMisses,170368.0,8
nussinov,L3 Access,432384.0,8
nussinov,LST,30630336.0,8
nussinov,L3 Misses,170304.0,9
nussinov,L3 DRead + DWrite,179392.0,9
nussinov,L3 DMisses,170304.0,9
nussinov,L3 Access,440192.0,9
nussinov,LST,31051548.0,9
nussinov,L3 Misses,164672.0,10
nussinov,L3 DRead + DWrite,164672.0,10
nussinov,L3 DMisses,164672.0,10
nussinov,L3 Access,433216.0,10
nussinov,LST,30634776.0,10
resnet,L3 Misses,894410560.0,1
resnet,L3 DRead + DWrite,1319079680.0,1
resnet,L3 DMisses,894410560.0,1
resnet,L3 Access,3357099584.0,1
resnet,LST,19262561436.0,1
resnet,L3 Misses,888880256.0,2
resnet,L3 DRead + DWrite,1315205376.0,2
resnet,L3 DMisses,888880256.0,2
resnet,L3 Access,3391461376.0,2
resnet,LST,19261883264.0,2
resnet,L3 Misses,921438976.0,3
resnet,L3 DRead + DWrite,1322198144.0,3
resnet,L3 DMisses,921438976.0,3
resnet,L3 Access,3340289152.0,3
resnet,LST,19263785228.0,3
resnet,L3 Misses,894332224.0,4
resnet,L3 DRead + DWrite,1320759040.0,4
resnet,L3 DMisses,894332224.0,4
resnet,L3 Access,3486539264.0,4
resnet,LST,19262330024.0,4
resnet,L3 Misses,910094208.0,5
resnet,L3 DRead + DWrite,1321415104.0,5
resnet,L3 DMisses,910094208.0,5
resnet,L3 Access,3328398144.0,5
resnet,LST,19262826092.0,5
resnet,L3 Misses,877426944.0,6
resnet,L3 DRead + DWrite,1327827200.0,6
resnet,L3 DMisses,877426944.0,6
resnet,L3 Access,3258665664.0,6
resnet,LST,19268051316.0,6
resnet,L3 Misses,914313600.0,7
resnet,L3 DRead + DWrite,1324532736.0,7
resnet,L3 DMisses,914313600.0,7
resnet,L3 Access,3379528960.0,7
resnet,LST,19262881168.0,7
resnet,L3 Misses,913640192.0,8
resnet,L3 DRead + DWrite,1311630848.0,8
resnet,L3 DMisses,913640192.0,8
resnet,L3 Access,3234293760.0,8
resnet,LST,19259481140.0,8
resnet,L3 Misses,866090368.0,9
resnet,L3 DRead + DWrite,1321448576.0,9
resnet,L3 DMisses,866090368.0,9
resnet,L3 Access,3321550784.0,9
resnet,LST,19262668180.0,9
resnet,L3 Misses,910546816.0,10
resnet,L3 DRead + DWrite,1320409792.0,10
resnet,L3 DMisses,910546816.0,10
resnet,L3 Access,3280284928.0,10
resnet,LST,19261278712.0,10
seidel_2d,L3 Misses,2001547968.0,1
seidel_2d,L3 DRead + DWrite,2905101888.0,1
seidel_2d,L3 DMisses,2001547968.0,1
seidel_2d,L3 Access,6981373184.0,1
seidel_2d,LST,1837337784.0,1
seidel_2d,L3 Misses,1959027904.0,2
seidel_2d,L3 DRead + DWrite,2907665856.0,2
seidel_2d,L3 DMisses,1959027904.0,2
seidel_2d,L3 Access,6696029056.0,2
seidel_2d,LST,1838602560.0,2
seidel_2d,L3 Misses,1791940032.0,3
seidel_2d,L3 DRead + DWrite,2921375488.0,3
seidel_2d,L3 DMisses,1791940032.0,3
seidel_2d,L3 Access,6568304960.0,3
seidel_2d,LST,1837569956.0,3
seidel_2d,L3 Misses,1929710016.0,4
seidel_2d,L3 DRead + DWrite,2915457792.0,4
seidel_2d,L3 DMisses,1929710016.0,4
seidel_2d,L3 Access,6492445440.0,4
seidel_2d,LST,1827701876.0,4
seidel_2d,L3 Misses,1872808384.0,5
seidel_2d,L3 DRead + DWrite,2900368128.0,5
seidel_2d,L3 DMisses,1872808384.0,5
seidel_2d,L3 Access,6722545600.0,5
seidel_2d,LST,1830407012.0,5
seidel_2d,L3 Misses,1974990720.0,6
seidel_2d,L3 DRead + DWrite,2907687808.0,6
seidel_2d,L3 DMisses,1974990720.0,6
seidel_2d,L3 Access,6942102528.0,6
seidel_2d,LST,1831758780.0,6
seidel_2d,L3 Misses,1962768576.0,7
seidel_2d,L3 DRead + DWrite,2900496384.0,7
seidel_2d,L3 DMisses,1962768576.0,7
seidel_2d,L3 Access,6931357120.0,7
seidel_2d,LST,1830974568.0,7
seidel_2d,L3 Misses,1878201920.0,8
seidel_2d,L3 DRead + DWrite,2905323840.0,8
seidel_2d,L3 DMisses,1878201920.0,8
seidel_2d,L3 Access,6739124544.0,8
seidel_2d,LST,1833354848.0,8
seidel_2d,L3 Misses,1865262656.0,9
seidel_2d,L3 DRead + DWrite,2917250496.0,9
seidel_2d,L3 DMisses,1865262656.0,9
seidel_2d,L3 Access,6675333056.0,9
seidel_2d,LST,1830956204.0,9
seidel_2d,L3 Misses,1882704384.0,10
seidel_2d,L3 DRead + DWrite,2926165184.0,10
seidel_2d,L3 DMisses,1882704384.0,10
seidel_2d,L3 Access,6648414912.0,10
seidel_2d,LST,1832036080.0,10
syr2k,L3 Misses,32158451712.0,1
syr2k,L3 DRead + DWrite,43669884096.0,1
syr2k,L3 DMisses,32158451712.0,1
syr2k,L3 Access,114356910848.0,1
syr2k,LST,29535756688.0,1
syr2k,L3 Misses,32376630464.0,2
syr2k,L3 DRead + DWrite,43733970496.0,2
syr2k,L3 DMisses,32376630464.0,2
syr2k,L3 Access,113554529536.0,2
syr2k,LST,29489610568.0,2
syr2k,L3 Misses,32184056320.0,3
syr2k,L3 DRead + DWrite,43814626240.0,3
syr2k,L3 DMisses,32184056320.0,3
syr2k,L3 Access,113319076224.0,3
syr2k,LST,29568171292.0,3
syr2k,L3 Misses,32372060288.0,4
syr2k,L3 DRead + DWrite,43701179008.0,4
syr2k,L3 DMisses,32372060288.0,4
syr2k,L3 Access,115418402112.0,4
syr2k,LST,29578323256.0,4
syr2k,L3 Misses,32167542848.0,5
syr2k,L3 DRead + DWrite,43694476736.0,5
syr2k,L3 DMisses,32167542848.0,5
syr2k,L3 Access,112894227904.0,5
syr2k,LST,29589341884.0,5
syr2k,L3 Misses,32189335104.0,6
syr2k,L3 DRead + DWrite,43739472576.0,6
syr2k,L3 DMisses,32189335104.0,6
syr2k,L3 Access,113386604288.0,6
syr2k,LST,29565231680.0,6
syr2k,L3 Misses,32185534976.0,7
syr2k,L3 DRead + DWrite,43788714176.0,7
syr2k,L3 DMisses,32185534976.0,7
syr2k,L3 Access,114823318912.0,7
syr2k,LST,29575616876.0,7
syr2k,L3 Misses,32390032896.0,8
syr2k,L3 DRead + DWrite,43982494016.0,8
syr2k,L3 DMisses,32390032896.0,8
syr2k,L3 Access,116932748672.0,8
syr2k,LST,29535800732.0,8
syr2k,L3 Misses,32273814592.0,9
syr2k,L3 DRead + DWrite,43922608896.0,9
syr2k,L3 DMisses,32273814592.0,9
syr2k,L3 Access,113550052608.0,9
syr2k,LST,29542751288.0,9
syr2k,L3 Misses,32201390720.0,10
syr2k,L3 DRead + DWrite,44024942528.0,10
syr2k,L3 DMisses,32201390720.0,10
syr2k,L3 Access,115479570752.0,10
syr2k,LST,29568612828.0,10
syrk,L3 Misses,20535943040.0,1
syrk,L3 DRead + DWrite,34380208320.0,1
syrk,L3 DMisses,20535943040.0,1
syrk,L3 Access,77256812288.0,1
syrk,LST,22116728540.0,1
syrk,L3 Misses,21533138816.0,2
syrk,L3 DRead + DWrite,34396461952.0,2
syrk,L3 DMisses,21533138816.0,2
syrk,L3 Access,76500108800.0,2
syrk,LST,21920390560.0,2
syrk,L3 Misses,20969513088.0,3
syrk,L3 DRead + DWrite,34519150336.0,3
syrk,L3 DMisses,20969513088.0,3
syrk,L3 Access,77224830208.0,3
syrk,LST,22004158656.0,3
syrk,L3 Misses,21474868224.0,4
syrk,L3 DRead + DWrite,34589149824.0,4
syrk,L3 DMisses,21474868224.0,4
syrk,L3 Access,74741238720.0,4
syrk,LST,21876761500.0,4
syrk,L3 Misses,21024243008.0,5
syrk,L3 DRead + DWrite,34428863296.0,5
syrk,L3 DMisses,21024243008.0,5
syrk,L3 Access,75874202560.0,5
syrk,LST,21991354416.0,5
syrk,L3 Misses,21474843776.0,6
syrk,L3 DRead + DWrite,34633496896.0,6
syrk,L3 DMisses,21474843776.0,6
syrk,L3 Access,76532686208.0,6
syrk,LST,21956953820.0,6
syrk,L3 Misses,21447578368.0,7
syrk,L3 DRead + DWrite,34268301248.0,7
syrk,L3 DMisses,21447578368.0,7
syrk,L3 Access,75179002496.0,7
syrk,LST,22157546264.0,7
syrk,L3 Misses,20292860672.0,8
syrk,L3 DRead + DWrite,34326693184.0,8
syrk,L3 DMisses,20292860672.0,8
syrk,L3 Access,75540483904.0,8
syrk,LST,22115569708.0,8
syrk,L3 Misses,20878669056.0,9
syrk,L3 DRead + DWrite,34469090112.0,9
syrk,L3 DMisses,20878669056.0,9
syrk,L3 Access,76333196928.0,9
syrk,LST,22038587980.0,9
syrk,L3 Misses,20935602432.0,10
syrk,L3 DRead + DWrite,34700270080.0,10
syrk,L3 DMisses,20935602432.0,10
syrk,L3 Access,76514159552.0,10
syrk,LST,21981889032.0,10
vadv,L3 Misses,2725358016.0,1
vadv,L3 DRead + DWrite,6050023744.0,1
vadv,L3 DMisses,2725358016.0,1
vadv,L3 Access,7230376768.0,1
vadv,LST,3886550184.0,1
vadv,L3 Misses,2718318336.0,2
vadv,L3 DRead + DWrite,6054814912.0,2
vadv,L3 DMisses,2718318336.0,2
vadv,L3 Access,7230491264.0,2
vadv,LST,3904619892.0,2
vadv,L3 Misses,2734778816.0,3
vadv,L3 DRead + DWrite,6048131648.0,3
vadv,L3 DMisses,2734778816.0,3
vadv,L3 Access,7230087232.0,3
vadv,LST,3869065148.0,3
vadv,L3 Misses,2720523072.0,4
vadv,L3 DRead + DWrite,6056626496.0,4
vadv,L3 DMisses,2720523072.0,4
vadv,L3 Access,7228635456.0,4
vadv,LST,3888487436.0,4
vadv,L3 Misses,2743203008.0,5
vadv,L3 DRead + DWrite,6058294016.0,5
vadv,L3 DMisses,2743203008.0,5
vadv,L3 Access,7228838400.0,5
vadv,LST,3879635660.0,5
vadv,L3 Misses,2727254080.0,6
vadv,L3 DRead + DWrite,6045277184.0,6
vadv,L3 DMisses,2727254080.0,6
vadv,L3 Access,7235070464.0,6
vadv,LST,3897299108.0,6
vadv,L3 Misses,2729340992.0,7
vadv,L3 DRead + DWrite,6060458240.0,7
vadv,L3 DMisses,2729340992.0,7
vadv,L3 Access,7221841984.0,7
vadv,LST,3877122068.0,7
vadv,L3 Misses,2720285376.0,8
vadv,L3 DRead + DWrite,6054475968.0,8
vadv,L3 DMisses,2720285376.0,8
vadv,L3 Access,7229588736.0,8
vadv,LST,3902602744.0,8
vadv,L3 Misses,2727292224.0,9
vadv,L3 DRead + DWrite,6049598272.0,9
vadv,L3 DMisses,2727292224.0,9
vadv,L3 Access,7233411648.0,9
vadv,LST,3885220684.0,9
vadv,L3 Misses,2715966144.0,10
vadv,L3 DRead + DWrite,6057051648.0,10
vadv,L3 DMisses,2715966144.0,10
vadv,L3 Access,7231764032.0,10
vadv,LST,3905151716.0,10
adi,Symbolic Bytes,5161272336.0,1
adi,Symbolic Bytes,5161272336.0,2
adi,Symbolic Bytes,5161272336.0,3
adi,Symbolic Bytes,5161272336.0,4
adi,Symbolic Bytes,5161272336.0,5
adi,Symbolic Bytes,5161272336.0,6
adi,Symbolic Bytes,5161272336.0,7
adi,Symbolic Bytes,5161272336.0,8
adi,Symbolic Bytes,5161272336.0,9
adi,Symbolic Bytes,5161272336.0,10
arc_distance,Symbolic Bytes,399999960.0,1
arc_distance,Symbolic Bytes,399999960.0,2
arc_distance,Symbolic Bytes,399999960.0,3
arc_distance,Symbolic Bytes,399999960.0,4
arc_distance,Symbolic Bytes,399999960.0,5
arc_distance,Symbolic Bytes,399999960.0,6
arc_distance,Symbolic Bytes,399999960.0,7
arc_distance,Symbolic Bytes,399999960.0,8
arc_distance,Symbolic Bytes,399999960.0,9
arc_distance,Symbolic Bytes,399999960.0,10
cavity_flow,Symbolic Bytes,6875772800.0,1
cavity_flow,Symbolic Bytes,6875772800.0,2
cavity_flow,Symbolic Bytes,6875772800.0,3
cavity_flow,Symbolic Bytes,6875772800.0,4
cavity_flow,Symbolic Bytes,6875772800.0,5
cavity_flow,Symbolic Bytes,6875772800.0,6
cavity_flow,Symbolic Bytes,6875772800.0,7
cavity_flow,Symbolic Bytes,6875772800.0,8
cavity_flow,Symbolic Bytes,6875772800.0,9
cavity_flow,Symbolic Bytes,6875772800.0,10
compute,Symbolic Bytes,12287232024.0,1
compute,Symbolic Bytes,12287232024.0,2
compute,Symbolic Bytes,12287232024.0,3
compute,Symbolic Bytes,12287232024.0,4
compute,Symbolic Bytes,12287232024.0,5
compute,Symbolic Bytes,12287232024.0,6
compute,Symbolic Bytes,12287232024.0,7
compute,Symbolic Bytes,12287232024.0,8
compute,Symbolic Bytes,12287232024.0,9
compute,Symbolic Bytes,12287232024.0,10
conv2d_bias,Symbolic Bytes,1036832188.0,1
conv2d_bias,Symbolic Bytes,1036832188.0,2
conv2d_bias,Symbolic Bytes,1036832188.0,3
conv2d_bias,Symbolic Bytes,1036832188.0,4
conv2d_bias,Symbolic Bytes,1036832188.0,5
conv2d_bias,Symbolic Bytes,1036832188.0,6
conv2d_bias,Symbolic Bytes,1036832188.0,7
conv2d_bias,Symbolic Bytes,1036832188.0,8
conv2d_bias,Symbolic Bytes,1036832188.0,9
conv2d_bias,Symbolic Bytes,1036832188.0,10
deriche,Symbolic Bytes,7196353272.0,1
deriche,Symbolic Bytes,7196353272.0,2
deriche,Symbolic Bytes,7196353272.0,3
deriche,Symbolic Bytes,7196353272.0,4
deriche,Symbolic Bytes,7196353272.0,5
deriche,Symbolic Bytes,7196353272.0,6
deriche,Symbolic Bytes,7196353272.0,7
deriche,Symbolic Bytes,7196353272.0,8
deriche,Symbolic Bytes,7196353272.0,9
deriche,Symbolic Bytes,7196353272.0,10
fdtd_2d,Symbolic Bytes,8611588800.0,1
fdtd_2d,Symbolic Bytes,8611588800.0,2
fdtd_2d,Symbolic Bytes,8611588800.0,3
fdtd_2d,Symbolic Bytes,8611588800.0,4
fdtd_2d,Symbolic Bytes,8611588800.0,5
fdtd_2d,Symbolic Bytes,8611588800.0,6
fdtd_2d,Symbolic Bytes,8611588800.0,7
fdtd_2d,Symbolic Bytes,8611588800.0,8
fdtd_2d,Symbolic Bytes,8611588800.0,9
fdtd_2d,Symbolic Bytes,8611588800.0,10
go_fast,Symbolic Bytes,9600480024.0,1
go_fast,Symbolic Bytes,9600480024.0,2
go_fast,Symbolic Bytes,9600480024.0,3
go_fast,Symbolic Bytes,9600480024.0,4
go_fast,Symbolic Bytes,9600480024.0,5
go_fast,Symbolic Bytes,9600480024.0,6
go_fast,Symbolic Bytes,9600480024.0,7
go_fast,Symbolic Bytes,9600480024.0,8
go_fast,Symbolic Bytes,9600480024.0,9
go_fast,Symbolic Bytes,9600480024.0,10
hdiff,Symbolic Bytes,1876627392.0,1
hdiff,Symbolic Bytes,1876627392.0,2
hdiff,Symbolic Bytes,1876627392.0,3
hdiff,Symbolic Bytes,1876627392.0,4
hdiff,Symbolic Bytes,1876627392.0,5
hdiff,Symbolic Bytes,1876627392.0,6
hdiff,Symbolic Bytes,1876627392.0,7
hdiff,Symbolic Bytes,1876627392.0,8
hdiff,Symbolic Bytes,1876627392.0,9
hdiff,Symbolic Bytes,1876627392.0,10
heat_3d,Symbolic Bytes,1949584032.0,1
heat_3d,Symbolic Bytes,1949584032.0,2
heat_3d,Symbolic Bytes,1949584032.0,3
heat_3d,Symbolic Bytes,1949584032.0,4
heat_3d,Symbolic Bytes,1949584032.0,5
heat_3d,Symbolic Bytes,1949584032.0,6
heat_3d,Symbolic Bytes,1949584032.0,7
heat_3d,Symbolic Bytes,1949584032.0,8
heat_3d,Symbolic Bytes,1949584032.0,9
heat_3d,Symbolic Bytes,1949584032.0,10
jacobi_1d,Symbolic Bytes,9246368064.0,1
jacobi_1d,Symbolic Bytes,9246368064.0,2
jacobi_1d,Symbolic Bytes,9246368064.0,3
jacobi_1d,Symbolic Bytes,9246368064.0,4
jacobi_1d,Symbolic Bytes,9246368064.0,5
jacobi_1d,Symbolic Bytes,9246368064.0,6
jacobi_1d,Symbolic Bytes,9246368064.0,7
jacobi_1d,Symbolic Bytes,9246368064.0,8
jacobi_1d,Symbolic Bytes,9246368064.0,9
jacobi_1d,Symbolic Bytes,9246368064.0,10
jacobi_2d,Symbolic Bytes,3102521440.0,1
jacobi_2d,Symbolic Bytes,3102521440.0,2
jacobi_2d,Symbolic Bytes,3102521440.0,3
jacobi_2d,Symbolic Bytes,3102521440.0,4
jacobi_2d,Symbolic Bytes,3102521440.0,5
jacobi_2d,Symbolic Bytes,3102521440.0,6
jacobi_2d,Symbolic Bytes,3102521440.0,7
jacobi_2d,Symbolic Bytes,3102521440.0,8
jacobi_2d,Symbolic Bytes,3102521440.0,9
jacobi_2d,Symbolic Bytes,3102521440.0,10
resnet,Symbolic Bytes,4227198120.0,1
resnet,Symbolic Bytes,4227198120.0,2
resnet,Symbolic Bytes,4227198120.0,3
resnet,Symbolic Bytes,4227198120.0,4
resnet,Symbolic Bytes,4227198120.0,5
resnet,Symbolic Bytes,4227198120.0,6
resnet,Symbolic Bytes,4227198120.0,7
resnet,Symbolic Bytes,4227198120.0,8
resnet,Symbolic Bytes,4227198120.0,9
resnet,Symbolic Bytes,4227198120.0,10
seidel_2d,Symbolic Bytes,159011424.0,1
seidel_2d,Symbolic Bytes,159011424.0,2
seidel_2d,Symbolic Bytes,159011424.0,3
seidel_2d,Symbolic Bytes,159011424.0,4
seidel_2d,Symbolic Bytes,159011424.0,5
seidel_2d,Symbolic Bytes,159011424.0,6
seidel_2d,Symbolic Bytes,159011424.0,7
seidel_2d,Symbolic Bytes,159011424.0,8
seidel_2d,Symbolic Bytes,159011424.0,9
seidel_2d,Symbolic Bytes,159011424.0,10
syr2k,Symbolic Bytes,1578324800.0,1
syr2k,Symbolic Bytes,1578324800.0,2
syr2k,Symbolic Bytes,1578324800.0,3
syr2k,Symbolic Bytes,1578324800.0,4
syr2k,Symbolic Bytes,1578324800.0,5
syr2k,Symbolic Bytes,1578324800.0,6
syr2k,Symbolic Bytes,1578324800.0,7
syr2k,Symbolic Bytes,1578324800.0,8
syr2k,Symbolic Bytes,1578324800.0,9
syr2k,Symbolic Bytes,1578324800.0,10
syrk,Symbolic Bytes,2901127200.0,1
syrk,Symbolic Bytes,2901127200.0,2
syrk,Symbolic Bytes,2901127200.0,3
syrk,Symbolic Bytes,2901127200.0,4
syrk,Symbolic Bytes,2901127200.0,5
syrk,Symbolic Bytes,2901127200.0,6
syrk,Symbolic Bytes,2901127200.0,7
syrk,Symbolic Bytes,2901127200.0,8
syrk,Symbolic Bytes,2901127200.0,9
syrk,Symbolic Bytes,2901127200.0,10
vadv,Symbolic Bytes,1478064816.0,1
vadv,Symbolic Bytes,1478064816.0,2
vadv,Symbolic Bytes,1478064816.0,3
vadv,Symbolic Bytes,1478064816.0,4
vadv,Symbolic Bytes,1478064816.0,5
vadv,Symbolic Bytes,1478064816.0,6
vadv,Symbolic Bytes,1478064816.0,7
vadv,Symbolic Bytes,1478064816.0,8
vadv,Symbolic Bytes,1478064816.0,9
vadv,Symbolic Bytes,1478064816.0,10
