benchmark,metric,value,repetition
jacobi_1d,L2 DRead + DWrite,30029790400.0,9
jacobi_1d,L2 DMisses,22943230464.0,9
jacobi_1d,L2 Access,24436499328.0,9
jacobi_1d,LST,24483640312.0,9
jacobi_1d,L2 Misses,22946498240.0,10
jacobi_1d,L2 DRead + DWrite,29953669952.0,10
jacobi_1d,L2 DMisses,22946498240.0,10
jacobi_1d,L2 Access,23968364032.0,10
jacobi_1d,LST,24446302372.0,10
jacobi_2d,L2 Misses,9550993408.0,1
jacobi_2d,L2 DRead + DWrite,19696726784.0,1
jacobi_2d,L2 DMisses,9550993408.0,1
jacobi_2d,L2 Access,15016848064.0,1
jacobi_2d,LST,12175046900.0,1
jacobi_2d,L2 Misses,9499828288.0,2
jacobi_2d,L2 DRead + DWrite,19587023488.0,2
jacobi_2d,L2 DMisses,9499828288.0,2
jacobi_2d,L2 Access,15018581824.0,2
jacobi_2d,LST,12258170056.0,2
jacobi_2d,L2 Misses,9537100608.0,3
jacobi_2d,L2 DRead + DWrite,19673627264.0,3
jacobi_2d,L2 DMisses,9537100608.0,3
jacobi_2d,L2 Access,15048432256.0,3
jacobi_2d,LST,12088760428.0,3
jacobi_2d,L2 Misses,9525253760.0,4
jacobi_2d,L2 DRead + DWrite,19623768448.0,4
jacobi_2d,L2 DMisses,9525253760.0,4
jacobi_2d,L2 Access,14807457472.0,4
jacobi_2d,LST,12154358388.0,4
jacobi_2d,L2 Misses,9545001152.0,5
jacobi_2d,L2 DRead + DWrite,19663826240.0,5
jacobi_2d,L2 DMisses,9545001152.0,5
jacobi_2d,L2 Access,15042269632.0,5
jacobi_2d,LST,12154306140.0,5
jacobi_2d,L2 Misses,9520264256.0,6
jacobi_2d,L2 DRead + DWrite,19625488256.0,6
jacobi_2d,L2 DMisses,9520264256.0,6
jacobi_2d,L2 Access,15028586624.0,6
jacobi_2d,LST,12165481976.0,6
jacobi_2d,L2 Misses,9564922304.0,7
jacobi_2d,L2 DRead + DWrite,19572103360.0,7
jacobi_2d,L2 DMisses,9564922304.0,7
jacobi_2d,L2 Access,15019105408.0,7
jacobi_2d,LST,12202551900.0,7
jacobi_2d,L2 Misses,9524946368.0,8
jacobi_2d,L2 DRead + DWrite,19459024576.0,8
jacobi_2d,L2 DMisses,9524946368.0,8
jacobi_2d,L2 Access,14658726976.0,8
jacobi_2d,LST,12253583200.0,8
jacobi_2d,L2 Misses,9576467584.0,9
jacobi_2d,L2 DRead + DWrite,19607666112.0,9
jacobi_2d,L2 DMisses,9576467584.0,9
jacobi_2d,L2 Access,14767995584.0,9
jacobi_2d,LST,12210959496.0,9
jacobi_2d,L2 Misses,9462381440.0,10
jacobi_2d,L2 DRead + DWrite,19732307264.0,10
jacobi_2d,L2 DMisses,9462381440.0,10
jacobi_2d,L2 Access,14644620288.0,10
jacobi_2d,LST,12276062892.0,10
nussinov,L2 Misses,459136.0,1
nussinov,L2 DRead + DWrite,4498304.0,1
nussinov,L2 DMisses,459136.0,1
nussinov,L2 Access,5238208.0,1
nussinov,LST,31031840.0,1
nussinov,L2 Misses,435264.0,2
nussinov,L2 DRead + DWrite,4482560.0,2
nussinov,L2 DMisses,435264.0,2
nussinov,L2 Access,5099008.0,2
nussinov,LST,30636800.0,2
nussinov,L2 Misses,440000.0,3
nussinov,L2 DRead + DWrite,4462784.0,3
nussinov,L2 DMisses,440000.0,3
nussinov,L2 Access,5317568.0,3
nussinov,LST,30618200.0,3
nussinov,L2 Misses,439808.0,4
nussinov,L2 DRead + DWrite,4491776.0,4
nussinov,L2 DMisses,439808.0,4
nussinov,L2 Access,5289280.0,4
nussinov,LST,30627548.0,4
nussinov,L2 Misses,437760.0,5
nussinov,L2 DRead + DWrite,4477696.0,5
nussinov,L2 DMisses,437760.0,5
nussinov,L2 Access,5243712.0,5
nussinov,LST,31053520.0,5
nussinov,L2 Misses,449088.0,6
nussinov,L2 DRead + DWrite,4455680.0,6
nussinov,L2 DMisses,449088.0,6
nussinov,L2 Access,5268864.0,6
nussinov,LST,30640296.0,6
nussinov,L2 Misses,435904.0,7
nussinov,L2 DRead + DWrite,4458496.0,7
nussinov,L2 DMisses,435904.0,7
nussinov,L2 Access,5191040.0,7
nussinov,LST,30672288.0,7
nussinov,L2 Misses,438656.0,8
nussinov,L2 DRead + DWrite,4531136.0,8
nussinov,L2 DMisses,438656.0,8
nussinov,L2 Access,4992128.0,8
nussinov,LST,30630336.0,8
nussinov,L2 Misses,470400.0,9
nussinov,L2 DRead + DWrite,4554368.0,9
nussinov,L2 DMisses,470400.0,9
nussinov,L2 Access,5031360.0,9
nussinov,LST,31051548.0,9
nussinov,L2 Misses,441344.0,10
nussinov,L2 DRead + DWrite,4488640.0,10
nussinov,L2 DMisses,441344.0,10
nussinov,L2 Access,5064640.0,10
nussinov,LST,30634776.0,10
resnet,L2 Misses,3496613248.0,1
resnet,L2 DRead + DWrite,4436359488.0,1
resnet,L2 DMisses,3496613248.0,1
resnet,L2 Access,3681550016.0,1
resnet,LST,19262561436.0,1
resnet,L2 Misses,3502927488.0,2
resnet,L2 DRead + DWrite,4458322624.0,2
resnet,L2 DMisses,3502927488.0,2
resnet,L2 Access,3708711872.0,2
resnet,LST,19261883264.0,2
resnet,L2 Misses,3364584256.0,3
resnet,L2 DRead + DWrite,4470067776.0,3
resnet,L2 DMisses,3364584256.0,3
resnet,L2 Access,3616697984.0,3
resnet,LST,19263785228.0,3
resnet,L2 Misses,3352491008.0,4
resnet,L2 DRead + DWrite,4478493632.0,4
resnet,L2 DMisses,3352491008.0,4
resnet,L2 Access,3658903488.0,4
resnet,LST,19262330024.0,4
resnet,L2 Misses,3407916736.0,5
resnet,L2 DRead + DWrite,4424101504.0,5
resnet,L2 DMisses,3407916736.0,5
resnet,L2 Access,3711022912.0,5
resnet,LST,19262826092.0,5
resnet,L2 Misses,3455479232.0,6
resnet,L2 DRead + DWrite,4594837376.0,6
resnet,L2 DMisses,3455479232.0,6
resnet,L2 Access,3692490304.0,6
resnet,LST,19268051316.0,6
resnet,L2 Misses,3475631936.0,7
resnet,L2 DRead + DWrite,4465524416.0,7
resnet,L2 DMisses,3475631936.0,7
resnet,L2 Access,3808624512.0,7
resnet,LST,19262881168.0,7
resnet,L2 Misses,3517603520.0,8
resnet,L2 DRead + DWrite,4480734592.0,8
resnet,L2 DMisses,3517603520.0,8
resnet,L2 Access,3655637056.0,8
resnet,LST,19259481140.0,8
resnet,L2 Misses,3484737792.0,9
resnet,L2 DRead + DWrite,4449249920.0,9
resnet,L2 DMisses,3484737792.0,9
resnet,L2 Access,3709162176.0,9
resnet,LST,19262668180.0,9
resnet,L2 Misses,3439619456.0,10
resnet,L2 DRead + DWrite,4455433344.0,10
resnet,L2 DMisses,3439619456.0,10
resnet,L2 Access,3678344704.0,10
resnet,LST,19261278712.0,10
seidel_2d,L2 Misses,6628088896.0,1
seidel_2d,L2 DRead + DWrite,2193468352.0,1
seidel_2d,L2 DMisses,6628088896.0,1
seidel_2d,L2 Access,3137198400.0,1
seidel_2d,LST,1837337784.0,1
seidel_2d,L2 Misses,7018238848.0,2
seidel_2d,L2 DRead + DWrite,2194756288.0,2
seidel_2d,L2 DMisses,7018238848.0,2
seidel_2d,L2 Access,3132979328.0,2
seidel_2d,LST,1838602560.0,2
seidel_2d,L2 Misses,7031001472.0,3
seidel_2d,L2 DRead + DWrite,2188728448.0,3
seidel_2d,L2 DMisses,7031001472.0,3
seidel_2d,L2 Access,3144308480.0,3
seidel_2d,LST,1837569956.0,3
seidel_2d,L2 Misses,7100179392.0,4
seidel_2d,L2 DRead + DWrite,2190707136.0,4
seidel_2d,L2 DMisses,7100179392.0,4
seidel_2d,L2 Access,3149175040.0,4
seidel_2d,LST,1827701876.0,4
seidel_2d,L2 Misses,6795950592.0,5
seidel_2d,L2 DRead + DWrite,2178265472.0,5
seidel_2d,L2 DMisses,6795950592.0,5
seidel_2d,L2 Access,3133079808.0,5
seidel_2d,LST,1830407012.0,5
seidel_2d,L2 Misses,6781348352.0,6
seidel_2d,L2 DRead + DWrite,2178752448.0,6
seidel_2d,L2 DMisses,6781348352.0,6
seidel_2d,L2 Access,3158488064.0,6
seidel_2d,LST,1831758780.0,6
seidel_2d,L2 Misses,6652013376.0,7
seidel_2d,L2 DRead + DWrite,2185277184.0,7
seidel_2d,L2 DMisses,6652013376.0,7
seidel_2d,L2 Access,3146889024.0,7
seidel_2d,LST,1830974568.0,7
seidel_2d,L2 Misses,7092235392.0,8
seidel_2d,L2 DRead + DWrite,2170993920.0,8
seidel_2d,L2 DMisses,7092235392.0,8
seidel_2d,L2 Access,3165625536.0,8
seidel_2d,LST,1833354848.0,8
seidel_2d,L2 Misses,7092041088.0,9
seidel_2d,L2 DRead + DWrite,2184404416.0,9
seidel_2d,L2 DMisses,7092041088.0,9
seidel_2d,L2 Access,3162961088.0,9
seidel_2d,LST,1830956204.0,9
seidel_2d,L2 Misses,7057291200.0,10
seidel_2d,L2 DRead + DWrite,2192595648.0,10
seidel_2d,L2 DMisses,7057291200.0,10
seidel_2d,L2 Access,3158055104.0,10
seidel_2d,LST,1832036080.0,10
syr2k,L2 Misses,113044879872.0,1
syr2k,L2 DRead + DWrite,34714028544.0,1
syr2k,L2 DMisses,113044879872.0,1
syr2k,L2 Access,48603475200.0,1
syr2k,LST,29535756688.0,1
syr2k,L2 Misses,113101395520.0,2
syr2k,L2 DRead + DWrite,34631134976.0,2
syr2k,L2 DMisses,113101395520.0,2
syr2k,L2 Access,48386485248.0,2
syr2k,LST,29489610568.0,2
syr2k,L2 Misses,112789338368.0,3
syr2k,L2 DRead + DWrite,34759246208.0,3
syr2k,L2 DMisses,112789338368.0,3
syr2k,L2 Access,48212286016.0,3
syr2k,LST,29568171292.0,3
syr2k,L2 Misses,112651914688.0,4
syr2k,L2 DRead + DWrite,34939014656.0,4
syr2k,L2 DMisses,112651914688.0,4
syr2k,L2 Access,48370335936.0,4
syr2k,LST,29578323256.0,4
syr2k,L2 Misses,112800796800.0,5
syr2k,L2 DRead + DWrite,34767701312.0,5
syr2k,L2 DMisses,112800796800.0,5
syr2k,L2 Access,48301428800.0,5
syr2k,LST,29589341884.0,5
syr2k,L2 Misses,113095481408.0,6
syr2k,L2 DRead + DWrite,34876342016.0,6
syr2k,L2 DMisses,113095481408.0,6
syr2k,L2 Access,48267268032.0,6
syr2k,LST,29565231680.0,6
syr2k,L2 Misses,112903088576.0,7
syr2k,L2 DRead + DWrite,34895051840.0,7
syr2k,L2 DMisses,112903088576.0,7
syr2k,L2 Access,48260455168.0,7
syr2k,LST,29575616876.0,7
syr2k,L2 Misses,113351598080.0,8
syr2k,L2 DRead + DWrite,34741910912.0,8
syr2k,L2 DMisses,113351598080.0,8
syr2k,L2 Access,48477112448.0,8
syr2k,LST,29535800732.0,8
syr2k,L2 Misses,112564507456.0,9
syr2k,L2 DRead + DWrite,34759843648.0,9
syr2k,L2 DMisses,112564507456.0,9
syr2k,L2 Access,48491533888.0,9
syr2k,LST,29542751288.0,9
syr2k,L2 Misses,113135218432.0,10
syr2k,L2 DRead + DWrite,34748716544.0,10
syr2k,L2 DMisses,113135218432.0,10
syr2k,L2 Access,48449725952.0,10
syr2k,LST,29568612828.0,10
syrk,L2 Misses,77186555712.0,1
syrk,L2 DRead + DWrite,27818067584.0,1
syrk,L2 DMisses,77186555712.0,1
syrk,L2 Access,37684624512.0,1
syrk,LST,22116728540.0,1
syrk,L2 Misses,76314377536.0,2
syrk,L2 DRead + DWrite,27952984640.0,2
syrk,L2 DMisses,76314377536.0,2
syrk,L2 Access,37701694976.0,2
syrk,LST,21920390560.0,2
syrk,L2 Misses,76831270208.0,3
syrk,L2 DRead + DWrite,27878871424.0,3
syrk,L2 DMisses,76831270208.0,3
syrk,L2 Access,37309351616.0,3
syrk,LST,22004158656.0,3
syrk,L2 Misses,77761650944.0,4
syrk,L2 DRead + DWrite,28156502528.0,4
syrk,L2 DMisses,77761650944.0,4
syrk,L2 Access,37547620672.0,4
syrk,LST,21876761500.0,4
syrk,L2 Misses,76268789376.0,5
syrk,L2 DRead + DWrite,27993299200.0,5
syrk,L2 DMisses,76268789376.0,5
syrk,L2 Access,37558991936.0,5
syrk,LST,21991354416.0,5
syrk,L2 Misses,77045416256.0,6
syrk,L2 DRead + DWrite,27885353920.0,6
syrk,L2 DMisses,77045416256.0,6
syrk,L2 Access,37678012608.0,6
syrk,LST,21956953820.0,6
syrk,L2 Misses,75869377600.0,7
syrk,L2 DRead + DWrite,27932386816.0,7
syrk,L2 DMisses,75869377600.0,7
syrk,L2 Access,37548293504.0,7
syrk,LST,22157546264.0,7
syrk,L2 Misses,76639326784.0,8
syrk,L2 DRead + DWrite,28067401664.0,8
syrk,L2 DMisses,76639326784.0,8
syrk,L2 Access,37572893056.0,8
syrk,LST,22115569708.0,8
syrk,L2 Misses,76543208256.0,9
syrk,L2 DRead + DWrite,27717221312.0,9
syrk,L2 DMisses,76543208256.0,9
syrk,L2 Access,37583853696.0,9
syrk,LST,22038587980.0,9
syrk,L2 Misses,77703962752.0,10
syrk,L2 DRead + DWrite,27813196672.0,10
syrk,L2 DMisses,77703962752.0,10
syrk,L2 Access,37683657024.0,10
syrk,LST,21981889032.0,10
vadv,L2 Misses,7220578816.0,1
vadv,L2 DRead + DWrite,8944875712.0,1
vadv,L2 DMisses,7220578816.0,1
vadv,L2 Access,10563772352.0,1
vadv,LST,3886550184.0,1
vadv,L2 Misses,7225647808.0,2
vadv,L2 DRead + DWrite,8952008256.0,2
vadv,L2 DMisses,7225647808.0,2
vadv,L2 Access,10573060224.0,2
vadv,LST,3904619892.0,2
vadv,L2 Misses,7221401536.0,3
vadv,L2 DRead + DWrite,8946320960.0,3
vadv,L2 DMisses,7221401536.0,3
vadv,L2 Access,10576804544.0,3
vadv,LST,3869065148.0,3
vadv,L2 Misses,7223159680.0,4
vadv,L2 DRead + DWrite,8948319872.0,4
vadv,L2 DMisses,7223159680.0,4
vadv,L2 Access,10575394624.0,4
vadv,LST,3888487436.0,4
vadv,L2 Misses,7219802880.0,5
vadv,L2 DRead + DWrite,8944903040.0,5
vadv,L2 DMisses,7219802880.0,5
vadv,L2 Access,10567998272.0,5
vadv,LST,3879635660.0,5
vadv,L2 Misses,7216009216.0,6
vadv,L2 DRead + DWrite,8942074304.0,6
vadv,L2 DMisses,7216009216.0,6
vadv,L2 Access,10571490176.0,6
vadv,LST,3897299108.0,6
vadv,L2 Misses,7225968640.0,7
vadv,L2 DRead + DWrite,8941210752.0,7
vadv,L2 DMisses,7225968640.0,7
vadv,L2 Access,10565035456.0,7
vadv,LST,3877122068.0,7
vadv,L2 Misses,7217860288.0,8
vadv,L2 DRead + DWrite,8947125760.0,8
vadv,L2 DMisses,7217860288.0,8
vadv,L2 Access,10574831040.0,8
vadv,LST,3902602744.0,8
vadv,L2 Misses,7222131328.0,9
vadv,L2 DRead + DWrite,8936209344.0,9
vadv,L2 DMisses,7222131328.0,9
vadv,L2 Access,10568880192.0,9
vadv,LST,3885220684.0,9
vadv,L2 Misses,7228539712.0,10
vadv,L2 DRead + DWrite,8944811456.0,10
vadv,L2 DMisses,7228539712.0,10
vadv,L2 Access,10568410496.0,10
vadv,LST,3905151716.0,10
adi,Symbolic Bytes,5161272336.0,1
adi,Symbolic Bytes,5161272336.0,2
adi,Symbolic Bytes,5161272336.0,3
adi,Symbolic Bytes,5161272336.0,4
adi,Symbolic Bytes,5161272336.0,5
adi,Symbolic Bytes,5161272336.0,6
adi,Symbolic Bytes,5161272336.0,7
adi,Symbolic Bytes,5161272336.0,8
adi,Symbolic Bytes,5161272336.0,9
adi,Symbolic Bytes,5161272336.0,10
arc_distance,Symbolic Bytes,399999960.0,1
arc_distance,Symbolic Bytes,399999960.0,2
arc_distance,Symbolic Bytes,399999960.0,3
arc_distance,Symbolic Bytes,399999960.0,4
arc_distance,Symbolic Bytes,399999960.0,5
arc_distance,Symbolic Bytes,399999960.0,6
arc_distance,Symbolic Bytes,399999960.0,7
arc_distance,Symbolic Bytes,399999960.0,8
arc_distance,Symbolic Bytes,399999960.0,9
arc_distance,Symbolic Bytes,399999960.0,10
cavity_flow,Symbolic Bytes,6875772800.0,1
cavity_flow,Symbolic Bytes,6875772800.0,2
cavity_flow,Symbolic Bytes,6875772800.0,3
cavity_flow,Symbolic Bytes,6875772800.0,4
cavity_flow,Symbolic Bytes,6875772800.0,5
cavity_flow,Symbolic Bytes,6875772800.0,6
cavity_flow,Symbolic Bytes,6875772800.0,7
cavity_flow,Symbolic Bytes,6875772800.0,8
cavity_flow,Symbolic Bytes,6875772800.0,9
cavity_flow,Symbolic Bytes,6875772800.0,10
compute,Symbolic Bytes,12287232024.0,1
compute,Symbolic Bytes,12287232024.0,2
compute,Symbolic Bytes,12287232024.0,3
compute,Symbolic Bytes,12287232024.0,4
compute,Symbolic Bytes,12287232024.0,5
compute,Symbolic Bytes,12287232024.0,6
compute,Symbolic Bytes,12287232024.0,7
compute,Symbolic Bytes,12287232024.0,8
compute,Symbolic Bytes,12287232024.0,9
compute,Symbolic Bytes,12287232024.0,10
conv2d_bias,Symbolic Bytes,1036832188.0,1
conv2d_bias,Symbolic Bytes,1036832188.0,2
conv2d_bias,Symbolic Bytes,1036832188.0,3
conv2d_bias,Symbolic Bytes,1036832188.0,4
conv2d_bias,Symbolic Bytes,1036832188.0,5
conv2d_bias,Symbolic Bytes,1036832188.0,6
conv2d_bias,Symbolic Bytes,1036832188.0,7
conv2d_bias,Symbolic Bytes,1036832188.0,8
conv2d_bias,Symbolic Bytes,1036832188.0,9
conv2d_bias,Symbolic Bytes,1036832188.0,10
deriche,Symbolic Bytes,7196353272.0,1
deriche,Symbolic Bytes,7196353272.0,2
deriche,Symbolic Bytes,7196353272.0,3
deriche,Symbolic Bytes,7196353272.0,4
deriche,Symbolic Bytes,7196353272.0,5
deriche,Symbolic Bytes,7196353272.0,6
deriche,Symbolic Bytes,7196353272.0,7
deriche,Symbolic Bytes,7196353272.0,8
deriche,Symbolic Bytes,7196353272.0,9
deriche,Symbolic Bytes,7196353272.0,10
fdtd_2d,Symbolic Bytes,8611588800.0,1
fdtd_2d,Symbolic Bytes,8611588800.0,2
fdtd_2d,Symbolic Bytes,8611588800.0,3
fdtd_2d,Symbolic Bytes,8611588800.0,4
fdtd_2d,Symbolic Bytes,8611588800.0,5
fdtd_2d,Symbolic Bytes,8611588800.0,6
fdtd_2d,Symbolic Bytes,8611588800.0,7
fdtd_2d,Symbolic Bytes,8611588800.0,8
fdtd_2d,Symbolic Bytes,8611588800.0,9
fdtd_2d,Symbolic Bytes,8611588800.0,10
go_fast,Symbolic Bytes,9600480024.0,1
go_fast,Symbolic Bytes,9600480024.0,2
go_fast,Symbolic Bytes,9600480024.0,3
go_fast,Symbolic Bytes,9600480024.0,4
go_fast,Symbolic Bytes,9600480024.0,5
go_fast,Symbolic Bytes,9600480024.0,6
go_fast,Symbolic Bytes,9600480024.0,7
go_fast,Symbolic Bytes,9600480024.0,8
go_fast,Symbolic Bytes,9600480024.0,9
go_fast,Symbolic Bytes,9600480024.0,10
hdiff,Symbolic Bytes,1876627392.0,1
hdiff,Symbolic Bytes,1876627392.0,2
hdiff,Symbolic Bytes,1876627392.0,3
hdiff,Symbolic Bytes,1876627392.0,4
hdiff,Symbolic Bytes,1876627392.0,5
hdiff,Symbolic Bytes,1876627392.0,6
hdiff,Symbolic Bytes,1876627392.0,7
hdiff,Symbolic Bytes,1876627392.0,8
hdiff,Symbolic Bytes,1876627392.0,9
hdiff,Symbolic Bytes,1876627392.0,10
heat_3d,Symbolic Bytes,1949584032.0,1
heat_3d,Symbolic Bytes,1949584032.0,2
heat_3d,Symbolic Bytes,1949584032.0,3
heat_3d,Symbolic Bytes,1949584032.0,4
heat_3d,Symbolic Bytes,1949584032.0,5
heat_3d,Symbolic Bytes,1949584032.0,6
heat_3d,Symbolic Bytes,1949584032.0,7
heat_3d,Symbolic Bytes,1949584032.0,8
heat_3d,Symbolic Bytes,1949584032.0,9
heat_3d,Symbolic Bytes,1949584032.0,10
jacobi_1d,Symbolic Bytes,9246368064.0,1
jacobi_1d,Symbolic Bytes,9246368064.0,2
jacobi_1d,Symbolic Bytes,9246368064.0,3
jacobi_1d,Symbolic Bytes,9246368064.0,4
jacobi_1d,Symbolic Bytes,9246368064.0,5
jacobi_1d,Symbolic Bytes,9246368064.0,6
jacobi_1d,Symbolic Bytes,9246368064.0,7
jacobi_1d,Symbolic Bytes,9246368064.0,8
jacobi_1d,Symbolic Bytes,9246368064.0,9
jacobi_1d,Symbolic Bytes,9246368064.0,10
jacobi_2d,Symbolic Bytes,3102521440.0,1
jacobi_2d,Symbolic Bytes,3102521440.0,2
jacobi_2d,Symbolic Bytes,3102521440.0,3
jacobi_2d,Symbolic Bytes,3102521440.0,4
jacobi_2d,Symbolic Bytes,3102521440.0,5
jacobi_2d,Symbolic Bytes,3102521440.0,6
jacobi_2d,Symbolic Bytes,3102521440.0,7
jacobi_2d,Symbolic Bytes,3102521440.0,8
jacobi_2d,Symbolic Bytes,3102521440.0,9
jacobi_2d,Symbolic Bytes,3102521440.0,10
resnet,Symbolic Bytes,4227198120.0,1
resnet,Symbolic Bytes,4227198120.0,2
resnet,Symbolic Bytes,4227198120.0,3
resnet,Symbolic Bytes,4227198120.0,4
resnet,Symbolic Bytes,4227198120.0,5
resnet,Symbolic Bytes,4227198120.0,6
resnet,Symbolic Bytes,4227198120.0,7
resnet,Symbolic Bytes,4227198120.0,8
resnet,Symbolic Bytes,4227198120.0,9
resnet,Symbolic Bytes,4227198120.0,10
seidel_2d,Symbolic Bytes,159011424.0,1
seidel_2d,Symbolic Bytes,159011424.0,2
seidel_2d,Symbolic Bytes,159011424.0,3
seidel_2d,Symbolic Bytes,159011424.0,4
seidel_2d,Symbolic Bytes,159011424.0,5
seidel_2d,Symbolic Bytes,159011424.0,6
seidel_2d,Symbolic Bytes,159011424.0,7
seidel_2d,Symbolic Bytes,159011424.0,8
seidel_2d,Symbolic Bytes,159011424.0,9
seidel_2d,Symbolic Bytes,159011424.0,10
syr2k,Symbolic Bytes,1578324800.0,1
syr2k,Symbolic Bytes,1578324800.0,2
syr2k,Symbolic Bytes,1578324800.0,3
syr2k,Symbolic Bytes,1578324800.0,4
syr2k,Symbolic Bytes,1578324800.0,5
syr2k,Symbolic Bytes,1578324800.0,6
syr2k,Symbolic Bytes,1578324800.0,7
syr2k,Symbolic Bytes,1578324800.0,8
syr2k,Symbolic Bytes,1578324800.0,9
syr2k,Symbolic Bytes,1578324800.0,10
syrk,Symbolic Bytes,2901127200.0,1
syrk,Symbolic Bytes,2901127200.0,2
syrk,Symbolic Bytes,2901127200.0,3
syrk,Symbolic Bytes,2901127200.0,4
syrk,Symbolic Bytes,2901127200.0,5
syrk,Symbolic Bytes,2901127200.0,6
syrk,Symbolic Bytes,2901127200.0,7
syrk,Symbolic Bytes,2901127200.0,8
syrk,Symbolic Bytes,2901127200.0,9
syrk,Symbolic Bytes,2901127200.0,10
vadv,Symbolic Bytes,1478064816.0,1
vadv,Symbolic Bytes,1478064816.0,2
vadv,Symbolic Bytes,1478064816.0,3
vadv,Symbolic Bytes,1478064816.0,4
vadv,Symbolic Bytes,1478064816.0,5
vadv,Symbolic Bytes,1478064816.0,6
vadv,Symbolic Bytes,1478064816.0,7
vadv,Symbolic Bytes,1478064816.0,8
vadv,Symbolic Bytes,1478064816.0,9
vadv,Symbolic Bytes,1478064816.0,10
